date,Unnamed: 0,Accession,FTPLink,Id,PDAT,entryType,summary,taxon,title
2019-04-02,8997,GSE129111,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129111/,200129111,2019-04-02,GSE,"Commonly used monolayer cell cultures lack the capacity to provide a physiologically relevant environment for cell culture in terms of cell-cell architecture, extracellular matrix composition, and spatiotemporal delivery of key growth factors and small molecules, such as oxygen. Here, we describe a three-dimensional (3D) approach to cell culture in vitro, utilizing a bioreactor system designed to control oxygenation of 3D cancer cell cultures, in order to better mimic tumor microenvironments observed in vivo. We found transcriptomic differences in breast and ovarian cancer cell cultures grown in traditional monolayer cultures as compared to cultures grown in a Matrigel three-dimensional matrix. We also investigated the transcriptomes of 3D cultures grown in 21% O2, 3% O2, and a gradient of 3% O2 to 0% O2 using our bioreactor system. By controlling oxygen delivery, we observed differences in cell growth morphology and transcriptome regulation under the three conditions.",Homo sapiens,Spatial control of oxygen delivery to 3D cultures alters cancer cell growth and gene expression
2019-04-02,9003,GSE120596,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE120nnn/GSE120596/,200120596,2019-04-02,GSE,"It has long been recognized that there is substantial inter-individual variability in the analgesic efficacy of non-steroidal anti-inflammatory drugs (NSAIDs), but the mechanisms underlying this variability are not well understood. In order to characterize the factors associated with heterogeneity in response to ibuprofen, we performed functional neuroimaging, pharmacokinetic/pharmacodynamic assessments, biochemical assays, and gene expression analysis in twenty-nine healthy subjects who underwent third molar extraction. Subjects were treated with rapid-acting ibuprofen (400 mg; N=19) or placebo (N=10) in a randomized, double-blind design. Compared to placebo, ibuprofen-treated subjects exhibited greater reduction in pain scores, alterations in CBF in brain regions associated with pain processing, and inhibition of ex vivo COX-1 and COX-2 activity and urinary prostaglandin metabolites (p<0.05). Ibuprofen-treated subjects could be stratified into partial responders (N=9, required rescue medication) and complete responders (N=10, no rescue medication). This variability in analgesic efficacy was not associated with demographic/clinical characteristics, markers of systemic inflammation, or ibuprofen pharmacokinetics. Complete responders exhibited less suppression of urinary prostaglandin metabolites and greater induction of serum tumor necrosis factor-α and interleukin 8, compared to partial responders (p<0.05). Partial responders exhibited more alterations in gene expression in peripheral blood mononuclear cells after surgery, with an enrichment in inflammatory pathways. These findings suggest that activation of the prostanoid biosynthetic pathway and regulation of the inflammatory response to surgery differs between partial and complete responders. Future studies are necessary to elucidate the molecular mechanisms underlying this variability and identify biomarkers that are predictive of ibuprofen response.",Homo sapiens,Variability in the Analgesic Response to Ibuprofen Following Third Molar Extraction is Associated with Differences in Activation of the Cyclooxygenase Pathway
2019-04-02,9006,GSE119522,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE119nnn/GSE119522/,200119522,2019-04-02,GSE,"The phosphoinositide 3-kinase (PI3K) pathway integrates extracellular stimuli to phosphorylate and activate key downstream effectors such as AKT and serum-and glucocorticoid-inducible kinase (SGK1). We have previously reported that the PI3K pathway regulates ER-dependent transcription in breast cancer through the phosphorylation of the epigenetic regulator KMT2D by AKT. Here, we provide new insights into how the PI3K pathway propagates its effects to control KMT2D and ER function via SGK1, another PI3K downstream effector. Specifically, we show that PI3K inhibition, via a negative feedback loop, activates SGK1 to promote chromatin-based regulation of ER-dependent gene expression. PI3K/AKT inhibitors activate ER, which subsequently promotes SGK1 transcription through direct binding to its promoter. Elevated SGK1, in turn, phosphorylates KMT2D, suppressing its function and altering the chromatin landscape to attenuate ER-dependent expression. Thus, we have determined that SGK1 regulates the chromatin landscape and ER-dependent transcription via the direct phosphorylation of KMT2D. These findings reveal an ER-SGK1-KMT2D signaling circuit aimed to attenuate ER response through a previously unknown role for SGK1 to program chromatin and ER transcriptional output.",Homo sapiens,PI3K inhibition activates SGK1 via a feedback loop to promote chromatin-based regulation of ER-dependent gene expression
2019-04-02,9007,GSE119397,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE119nnn/GSE119397/,200119397,2019-04-02,GSE,"During the last few years and thanks to the development of new targeted therapies, the prognosis of patients diagnosed with breast cancer overexpressing HER2 has clearly improved. Nonetheless, it is frequent to find patients in which after a time of response to these therapies, tumors progress due to the development of resistances. Identifying the mechanisms leading to those resistances as well as new therapeutic strategies in that context represents nowadays an important challenge in the oncology clinic. With this purpose a new model of in vitro resistance to trastuzumab was generated in the laboratory based on the continuous culture with this drug.",Homo sapiens,TRAIL receptor activation overcomes resistance to trastuzumab in HER2 positive breast cancer cells
2019-04-02,9008,GSE117361,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE117nnn/GSE117361/,200117361,2019-04-02,GSE,Analysis of the gene expression proﬁles of tumor and normal tissue samples from Hepatocellular carcinoma (HCC). Find potential secretory protein to serve as diagnostic marker for liver cancer.,Homo sapiens,Search for a novel diagnostic marker for liver cancer.
2019-04-02,9012,GSE80104,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE80nnn/GSE80104/,200080104,2019-04-02,GSE,"We found that HOXB7 promotes HCC cell proliferation, migration, and invasion. To further explore the mechanism, we performed a cDNA microarray assay to compare the differential gene expression profiles of HOXB7 depletion (HOXB7-siRNA-treated) and negative control siRNA-treated in MHCCLM3 cells.",Homo sapiens,human HCC cell MHCCLM3: HOXB7-siRNA transfected vs. control
2019-04-01,9013,GSE126768,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE126nnn/GSE126768/,200126768,2019-04-01,GSE,"Ixazomib has documented pre-clinical activity in T cell (TCL) and Hodgkin (HL) lymphoma models with transcriptomic analyses predicting synergistic activity in combination with histone deacetylase (HDAC) inhibition. In the present study, we determined the mechanistic basis for synergism with ixazomib in combination with the HDAC inhibitor, belinostat, in HL and TCL cells lines (ixazomib-sensitive and -resistant clones) and primary tumor cells. In ixazomib-treated TCL and HL cells, we observed induction of proteasomal gene expression and NRF2 as a prominent upstream regulator. Ixazomib treatment in TCL and HL cells resulted in transient inhibition followed by full recovery of proteasomal activity within 72 hours. Furthermore, transcriptomic analysis following belinostat treatment resulted in downregulation of both NRF2 and proteasomal gene expression (validated by qPCR) without direct impact on proteasomal activity in Jurkat and L428. In addition, CRISPR/Cas9 mediated knockdown of NRF2 in Jurkat cells resulted in a significant decrease in cell viability with ixazomib compared with untreated control cells. Using transcriptomic and proteosomal activity evaluation of ixazomib, belinostat or ixazomib+belinostat treated cells, we observed that NRF-2, proteasome gene expression and functional recovery were abrogated by the combination. We also confirmed that ixazomib/belinostat resulted in synergistic activity in ixazomib-sensitive and -resistant cell lines and primary cells. Altogether, these results suggest that the synergistic activity of ixazomib and belinostat is mediated via inhibition NRF2-dependent proteasomal recovery and extended proteasomal inhibition culminating in increased cell death. Further investigation is warranted to determine the full biological role for NRF2 as a response modifier in proteasomal targeted therapies.",Homo sapiens,Combinatorial Ixazomib and Belinostat Therapy Induce Nuclear Factor Erythroid 2-Related Factor 2 (NRF2)-Dependent Apoptosis in Hodgkin and T-cell Lymphoma
2019-04-01,9015,GSE126453,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE126nnn/GSE126453/,200126453,2019-04-01,GSE,"Analysis of H1975, A549 and H1299 cells treated with 12.8 µM Omomyc or vehicle (PBS) for three days.",Homo sapiens,Effect of Omomyc treatment on human lung adenocarcinoma cell lines
2019-04-01,9017,GSE124589,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE124nnn/GSE124589/,200124589,2019-04-01,GSE,"Vitamin D, a hormone that acts through the nuclear vitamin D receptor (VDR), upregulates anti-tumorigenic microRNA in prostate epithelium. This may contribute to the lower levels of aggressive prostate cancer (PCa) in patients with high serum vitamin D. Expression of other small non-coding RNAs (ncRNAs) in prostate epithelium and their potential regulation by vitamin D are uncharacterized. Laser capture microdissection (LCM) followed by small-RNA sequencing was used to identify ncRNA in the prostate epithelium of tissues from a vitamin D-supplementation trial. We compared the expression profiles to small-RNA sequencing data from primary prostate epithelial cells and publically-available benign whole prostate. Application of LCM to isolate epithelium promoted sample homogeneity and captured more diversity in ncRNA species. An abundance of PIWI-interacting RNAs (piRNAs) was detected in normal prostate epithelium, which increased under high vitamin D conditions.",Homo sapiens,The small non-coding RNA landscape of prostate epithelium
2019-04-01,9018,GSE123565,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE123nnn/GSE123565/,200123565,2019-04-01,GSE,"Prostate cancer is the most common cancer in men and androgen receptor (AR) downstream signalings promote prostate cancer progression. Although androgen deprivation therapy is effective for treating prostate cancer, most of tumors relapsed as castration-resistant prostate cancer (CRPC). We performed ChIP-seq analysis to investigate the role of AR-associated factors and histone modifications using CRPC model cells, 22Rv1.",Homo sapiens,Genome wide analysis of AR-associated factors and histone modifications in castration-resistant prostate cancer
2019-04-01,9019,GSE123379,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE123nnn/GSE123379/,200123379,2019-04-01,GSE,"Prostate cancer is the second leading cause of cancer death among men in the United States. The Androgen receptor (AR) antagonist Enzalutamide is a FDA approved therapy for treatment of late stage prostate cancer patients and is currently under clinical study for early stage prostate cancer treatment. After a short positive response period, patients will develop drug resistance. In this study we used RNA-sequencing and bioinformatics analysis to identify Notch signaling pathway as a deregulated pathway in Enzalutamide-resistant cells. NOTCH2 and c-MYC positively correlated with AR expression in patients' samples mimicking cells with Enzalutamide-resistance. In Enzalutamide-resistant cells, MR49F and C4-2R, we found that cleaved-NOTCH1, HES1 and c-MYC protein expression are significantly elevated indicating an activated NOTCH1 pathway in those cells. In addition, ADAM10 and ADAM17 had a higher expression in Enzalutamide-resistant cells, suggesting a role for S2 cleavage in the increased cleaved NOTCH1 expression. Furthermore, treatment of Enzalutamide-resistant cells with PF-03084014 in combination with Enzalutamide increased cell death, decreased colony formation ability and re-sensitized Enzalutamide-resistant cells to Enzalutamide. Knockdown of NOTCH1 in C4-2R increases Enzalutamide sensitivity by decreasing cell proliferation and increasing cell death. In a 22RV1 xenograft model, PF-03084014 and Enzalutamide induced a decrease in tumor growth through a reduced cell proliferation and increased apoptosis. These results indicate that Notch1 signaling can contribute to Enzalutamide-resistance in Prostate cancer and inhibition of this pathway can re-sensitize resistant cells to Enzalutamide.",Homo sapiens,NOTCH signaling is activated in and contributes to resistance in enzalutamide-resistant prostate cancer cells
2019-04-01,9020,GSE120268,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE120nnn/GSE120268/,200120268,2019-04-01,GSE,"Triple-Negative breast cancer (TNBC) is an aggressive subtype of breast cancer that is associated with poor prognosis due to its propensity to form metastases. Unfortunately, the current treatment options are limited to chemotherapy such that identification of actionable targets are needed. The receptor tyrosine kinase AXL plays a role in the tumor cell dissemination and its expression in TNBC correlates with poor patients? survival. Here, we explored whether exploiting an AXL knockdown gene signature in TNBC cells may offer an opportunity for drug repurposing. To this end, we queried the PharmacoGx pharmacogenomics platform with an AXL gene signature which revealed Phenothiazines, a class of Dopamine Receptors antagonists (Thioridazine, Fluphenazine and Trifluoperazine) typically used as anti-psychotics. We next tested if drugs may be active to limit growth and metastatic progression of TNBC cells, similarly to AXL depletion. We found that the Phenothiazines were able to reduce cel l invasion, proliferation and viability, and also increased apoptosis of TNBC cells in vitro. Mechanistically, these drugs did not affect AXL activity but instead reduced PI3K/AKT/mTOR and ERK signaling. When administered to mice bearing TNBC xenografts, these drugs showed were able to reduce tumor growth and metastatic burden. Collectively, these results suggest that these antipsychotics are novel anti-tumor and anti-metastatic agents that could potentially be repurposed, in combination with standard chemotherapy, for use in TNBC.",Homo sapiens,RNA-seq of MDA-MB-231 siCt and siAXL
2019-04-01,9021,GSE117180,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE117nnn/GSE117180/,200117180,2019-04-01,GSE,"TMEFF2 is an androgen regulated transmembrane protein mainly restricted to brain and prostate, that functions as a tumor suppressor in prostate cancer (PCa). Studies using publically available prostate cancer (PCa) datasets, reveal changes in the expression of TMEFF2 with disease stage, supporting an important role of TMEFF2 in this disease. However, the role of TMEFF2 in the biology and pathogenesis of PCa is still unknown. Using a transgenic TMEFF2 mouse, we have demonstrated that TMEFF2 overexpression modulates prostate branching morphogenesis, and androgen regulated process, during prostate regeneration. We hypothesized that TMEFF2 may have a regulatory function within androgen signaling that could explain its role in PCa. To better understand its function in androgen signaling and PCa, we compared the transcriptome of LNCaP prostate cancer cells transduced with control shRNA and shRNA targeting TMEFF2 in the presence and absence of dihydrotestosterone (DHT). The results indicated that globally, there is a significant interaction between the effects of DHT and shTMEFF2. Of the 519 genes with significant gene expression changes after DHT treatment of Scramble control cells, 208 (40%) had significant differential expression when the shTMEFF2 +DHT group was compared to Scramble +DHT group, including numerous androgen activated and androgen repressed genes.",Homo sapiens,Gene expression profiling of LNCaP cells following shRNA-mediated knockdown of TMEFF2 and growth in presence and absence of dihydrotestosterone
2019-04-01,9023,GSE112644,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE112nnn/GSE112644/,200112644,2019-04-01,GSE,Gene expression following ionizing radiation exposure to LiCl and BAP treated cells,Homo sapiens,"LiCl and Bax Antagonist Peptide (BAP) treated KG1a cells, irradiated at 4Gy and 8Gy, incubated for 48hr"
2019-04-01,9024,GSE111254,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE111nnn/GSE111254/,200111254,2019-04-01,GSE,This SuperSeries is composed of the SubSeries listed below.,Homo sapiens,Bromodomain and extraterminal proteins foster the core transcriptional regulatory programs and confer vulnerability in liposarcoma
2019-04-01,9025,GSE111253,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE111nnn/GSE111253/,200111253,2019-04-01,GSE,"Purpose: Identification of core transcriptional regulatory programs and bromodomain and extraterminal (BET) protein dependency in liposarcoma (LPS) Methods: ChIP-seq and RNA-seq were performed on LPS cells. Antibodies against H3K27ac, H3K4me1, H3K4me3, RNA-Pol2, BRD2, BRD3, BRD4, FOSL2, pan-RUNX, and DDIT3 (FUS-DDIT3) were used for ChIP-seq assays. The transcriptome responses of LPS141 and MLS402 cells to OTX015 and ARV-825 were compared. Result: We generated genome-wide chromatin-state maps of LPS cells. By charting the super-enhancer structures, we identify a bromodomain and extraterminal (BET) protein-cooperated FUS-DDIT3 function in myxoid LPS and a BET protein-dependent core transcriptional regulatory circuitry consisting of FOSL2, MYC, and RUNX1 in de-differentiated LPS. This study also provides a framework for discovering and targeting of core oncogenic transcriptional programs.",Homo sapiens,Bromodomain and extraterminal proteins foster the core transcriptional regulatory programs and confer vulnerability in liposarcoma (ChIP-Seq)
2019-04-01,9026,GSE111252,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE111nnn/GSE111252/,200111252,2019-04-01,GSE,"Purpose: Identification of core transcriptional regulatory programs and bromodomain and extraterminal (BET) protein dependency in liposarcoma (LPS) Methods: ChIP-seq and RNA-seq were performed on LPS cells. Antibodies against H3K27ac, H3K4me1, H3K4me3, RNA-Pol2, BRD2, BRD3, BRD4, FOSL2, pan-RUNX, and DDIT3 (FUS-DDIT3) were used for ChIP-seq assays. The transcriptome responses of LPS141 and MLS402 cells to OTX015 and ARV-825 were compared. Result: We generated genome-wide chromatin-state maps of LPS cells. By charting the super-enhancer structures, we identify a bromodomain and extraterminal (BET) protein-cooperated FUS-DDIT3 function in myxoid LPS and a BET protein-dependent core transcriptional regulatory circuitry consisting of FOSL2, MYC, and RUNX1 in de-differentiated LPS. This study also provides a framework for discovering and targeting of core oncogenic transcriptional programs.",Homo sapiens,Bromodomain and extraterminal proteins foster the core transcriptional regulatory programs and confer vulnerability in liposarcoma (RNA-Seq)
2019-03-31,9030,GSE129086,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129086/,200129086,2019-03-31,GSE,We performed ATAC-seq on publicly available leukemia cell-lines and used them to predict non-coding regulatory mutations in open-chromatin regions of the genome.,Homo sapiens,Genome-wide map of open-chromatin region in Leukemia cell-lines
2019-03-31,9031,GSE129007,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129007/,200129007,2019-03-31,GSE,"We present the first comprehensive portrait of single-cell level transcriptional and cytokine signatures of anti-CD19 4-1BB/CD28/CD3ζ CAR-T cells upon antigen-specific stimulation. Both CD4+ ‘helper’ and CD8+ cytotoxic CAR-T cells are equally effective in directly killing target tumor cells and their cytotoxic activity is associated with the elevation of a range of TH1 and TH2 signature cytokines (e.g., IFNγ, TNFα, IL5, and IL13), as confirmed by the expression of master transcription factors TBX21 (Tbet) and GATA-3. However, rather than conforming to stringent TH1 or TH2 subtypes, single-cell analysis reveals that the predominant response is a highly mixed TH1/TH2 function in the same cell and the regulatory T cell (Treg) activity, although observed in a small fraction of activated cells, emerges from this hybrid TH1/TH2 population. GM-CSF is produced from the majority of cells regardless of the polarization states, further contrasting CAR-T to classic T cells. Surprisingly, the cytokine response is minimally associated with differentiation status although all major differentiation subsets such as naïve, central memory, effector memory and effector are detected. All these suggest that the activation of CAR-engineered T cells is a canonical process that leads to a highly mixed response combining both type 1 and type 2 cytokines together with GM-CSF, supporting the notion that ‘polyfunctional’ CAR-T cells correlate with objective response of patients in clinical trials. This work provides new insights to the mechanism of CAR activation and implies the necessity for cellular function assays to characterize the quality of CAR-T infusion products and monitor therapeutic responses in patients.",Homo sapiens,Single-cell integrative analysis of CAR-T cell activation reveals a predominantly TH1/TH2 mixed response independent of differentiation
2019-03-31,9032,GSE127764,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127764/,200127764,2019-03-31,GSE,"LNK (SH2B3) is a key negative regulator of JAK-STAT signaling which has been extensively studied in malignant hematopoietic diseases. We found that LNK is significantly elevated in cutaneous melanoma; this elevation is correlated with hyperactive signaling of the RAS-RAF-MEK pathway. Elevated LNK enhances cell growth and survival in adverse conditions. Forced expression of LNK inhibits signaling by interferon-STAT1 and suppresses interferon (IFN) induced cell cycle arrest and cell apoptosis. In contrast, silencing LNK expression by either shRNA or CRISPR-Cas9 potentiates the killing effect of IFN. The IFN-LNK signaling is tightly regulated by a negative feedback mechanism; melanoma cells exposed to IFN upregulate expression of LNK to prevent overactivation of this signaling pathway. Our study reveals an unappreciated function of LNK in melanoma and highlights the critical role of the IFN-STAT1-LNK signaling axis in this potentially devastating disease. LNK may be further explored as a potential therapeutic target for melanoma immunotherapy.",Homo sapiens,Force expression LNK suppresses interferon Gamma signaling
2019-03-31,9037,GSE125801,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE125nnn/GSE125801/,200125801,2019-03-31,GSE,"Mitochondrial and oxidative stress have been related to obesity and breast cancer, and this cancer is more frequent and more aggressive in postmenopausal women with obesity. To investigate if Mexican-Mestizo postmenopausal women with breast cancer and obesity presented different somatic mutations in the mitochondrial DNA (mtDNA) when compared to women with normal body mass index.",Homo sapiens,"Whole Sequencing Of The Mitochondrial Genome Of Breast Tumor Tissue In Mexican-Mestizo Postmenopausal Women, With Different Body Mass Index"
2019-03-31,9038,GSE124001,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE124nnn/GSE124001/,200124001,2019-03-31,GSE,"We perturbed the expression levels of circSLC45A4 in the human neuroblastoma cell line (SH-SY5Y) by RNAi/siRNAs. 96 h post-knockdown the cells were harvested, RNA extracted with Trizol and polyA+ libraries were generated with Illumina's TruSeq RNA Library Prep Kit v2. We find many significant changes in the transcriptomic profile after knockdown of circSLC45A4 and the induction of many genes connected to nervous system development, neuron projection development, synapse organization and cell adhesion.",Homo sapiens,Transcriptome analysis of SH-SY5Y cells after knockdown of circSLC45A4
2019-03-31,9039,GSE120641,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE120nnn/GSE120641/,200120641,2019-03-31,GSE,"Segregation errors of chromosomes into daughter cells lead to aneuploidy that is considered a major feature of solid tumors. How diploid cells face chromosome mal-segregation and the mechanisms driving aneuploidy tolerance in tumor cells are not yet completely defined. Thus, an important goal in cancer genetics is to identify gene networks leading to aneuploidy as well involved in its tolerance. To this aim we induced aneuploidy in IMR90 human primary cells and analyzed their gene expression profiles by DNA microarrays. Bioinformatics analysis revealed the presence of shared differentially expressed genes, up or down regulated in IMR90 cells after depletion of pRb, DNMT1 and MAD2 all inducing aneuploidy. Normalized data were also analyzed with the Gene Set Enrichment Analysis (GSEA) software to detect deregulated gene-sets associated with the aneuploidy phenotype. GSEA analysis suggested the existence of shared gene-sets/pathways characterizing aneuploidy cells that might be exploited for novel therapeutic approaches in cancer",Homo sapiens,"Gene expression profiling of aneuploid IMR90 cells induced by Rb, DNMT1 and MAD2 depletion"
2019-03-31,9040,GSE120442,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE120nnn/GSE120442/,200120442,2019-03-31,GSE,"The human immune system consists of many specialized cell subsets that simultaneously carry out a diverse range of functions using overlapping pathways and signals. Subset-specific immune profiling can resolve immune activity in autoimmune disease, cancer immunity, and infectious disease that may not be discoverable or detectable in analyses of crude blood samples. Here, we present a low-input microfluidic system for sorting immune cells into subsets and profiling their cellular states by gene expression analysis using full-length RNA-seq. We validate the device’s technical performance by benchmarking its subset enrichment and genomic profiling performance against gold standard benchtop protocols and make the added value of subset-resolved profiling over crude sample analysis clear through in vitro experiments that show subset-specific stimulated responses. Our results show that even the canonical cytokine, IFN-α, can elicit opposing responses across different subsets. Finally, we show the scalability of our device by profiling four immune cell subsets in blood from systemic lupus erythematosus (SLE) patients and matched controls enrolled in a clinical study.",Homo sapiens,Multiplexed enrichment and genomic profiling of peripheral blood cells reveal subset-specific immune signatures
2019-03-31,9041,GSE119546,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE119nnn/GSE119546/,200119546,2019-03-31,GSE,"Background: Previously, we used inhibitors blocking BET bromodomain binding proteins (BRDs) in Ewing sarcoma (EwS) and observed that long term treatment resulted in the development of resistance. Here, we analyze the possible interaction of BRD4 with cyclin-dependent kinase (CDK) 9. Methods: Co-immunoprecipitation experiments (CoIP) to characterize BRD4 interaction and functional consequences of inhibiting transcriptional elongation were assessed using drugs targeting of BRD4 or CDK9, either alone or in combination. Results: CoIP revealed an interaction of BRD4 with EWS-FLI1 and CDK9 in EwS. Treatment of EwS cells with CDKI-73, a specific CDK9 inhibitor (CDK9i), induced a rapid downregulation of EWS-FLI1 expression and block of contact-dependent growth. CDKI-73 induced apoptosis in EwS, as depicted by cleavage of Caspase 7 (CASP7), PARP and increased CASP3 activity, similar to JQ1. Microarray analysis following CDKI-73 treatment uncovered a transcriptional program that was only partially comparable to BRD inhibition. Strikingly, combined treatment of EwS with BRD- and CDK9-inhibitors re-sensitized cells, and was overall more effective than individual drugs not only in vitro but also in a preclinical mouse model in vivo. Conclusion: Treatment with BRD inhibitors in combination with CDK9i offers a new treatment option that significantly blocks the pathognomonic EWS-ETS transcriptional program and malignant phenotype of EwS.",Homo sapiens,Combined Inhibition of Epigenetic Readers and Transcription Initiation Targets the EWS-ETS Transcriptional Program in Ewing Sarcoma
2019-03-31,9042,GSE117642,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE117nnn/GSE117642/,200117642,2019-03-31,GSE,This SuperSeries is composed of the SubSeries listed below.,Homo sapiens,microRNAs are negative and positive post-transcriptional regulators of BRAF-X1 mRNA
2019-03-31,9043,GSE117641,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE117nnn/GSE117641/,200117641,2019-03-31,GSE,"X1 is the most abundant transcript variant of BRAF mRNA and has a long 3’UTR, but its involvement in post-transcriptional regulatory circuits has not been investigated yet. Here, we describe 20 microRNAs that bind directly to the X1 3’UTR. They were identified in BRAFV600E mutant A375 melanoma cells using miR-CATCHv2.0, an implemented experimental method that combines RNA affinity purification with small RNA sequencing and an ad hoc analytical workflow. X1-targeting microRNAs fall into 4 classes, according to the effect that they exert (decrease/increase in BRAFV600E mRNA and protein levels) and on the mechanism they use to achieve it (destabilization/stabilization of X1 mRNA or decrease/increase in its translation). In many cases, the microRNA-induced variations in BRAFV600E protein levels are coupled to consistent variations in pMEK levels and, in turn, to melanoma cell proliferation and sensitivity to the BRAF inhibitor vemurafenib. However, examples exist of microRNAs that uncouple the degree of activation of the ERK pathway from the levels of BRAFV600E protein. Our study describes miR-CATCHv2.0 as an effective tool for the identification of direct microRNA-target interactions and unveils the complexity of the post-transcriptional regulation to which BRAFV600E and the ERK pathway are subjected in melanoma cells.",Homo sapiens,microRNAs are negative and positive post-transcriptional regulators of BRAF-X1 mRNA [miRNA]
2019-03-31,9044,GSE117640,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE117nnn/GSE117640/,200117640,2019-03-31,GSE,"X1 is the most abundant transcript variant of BRAF mRNA and has a long 3’UTR, but its involvement in post-transcriptional regulatory circuits has not been investigated yet. Here, we describe 20 microRNAs that bind directly to the X1 3’UTR. They were identified in BRAFV600E mutant A375 melanoma cells using miR-CATCHv2.0, an implemented experimental method that combines RNA affinity purification with small RNA sequencing and an ad hoc analytical workflow. X1-targeting microRNAs fall into 4 classes, according to the effect that they exert (decrease/increase in BRAFV600E mRNA and protein levels) and on the mechanism they use to achieve it (destabilization/stabilization of X1 mRNA or decrease/increase in its translation). In many cases, the microRNA-induced variations in BRAFV600E protein levels are coupled to consistent variations in pMEK levels and, in turn, to melanoma cell proliferation and sensitivity to the BRAF inhibitor vemurafenib. However, examples exist of microRNAs that uncouple the degree of activation of the ERK pathway from the levels of BRAFV600E protein. Our study describes miR-CATCHv2.0 as an effective tool for the identification of direct microRNA-target interactions and unveils the complexity of the post-transcriptional regulation to which BRAFV600E and the ERK pathway are subjected in melanoma cells.",Homo sapiens,microRNAs are negative and positive post-transcriptional regulators of BRAF-X1 mRNA [miR-CATCH]
2019-03-31,9045,GSE116176,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE116nnn/GSE116176/,200116176,2019-03-31,GSE,"Cancer-associated fibroblasts (CAFs) have an important role in the tumor progression. CAFs are heterogeneous, and its subpopulation with distinct functions have been regarded as the major obstacle to CAF targeting therapy. However, it is still unclear how cancer cells mediate CAF subpopulations and create preferable tumor microenvironment for their metastasis. In this study, by using the metastatic cancer cell line models of diffuse-type gastric cancer (DGC), we demonstrate that high-metastatic cancer cell-derived extracellular vesicles (EVs) contribute to the formation of activated fibroblast subpopulations. High-metastatic DGC cells create at least two types of CAF subpopulations: myofibroblastic feature and chemokine producing feature. The CAF subpopulation with chemokine producing feature was selectively induced by high-metastatic DGC cell-derived EVs. We also found that high-metastatic DGC cell-derived EVs contain various miRNAs to induce chemokine expression in the fibroblasts. Our findings suggest that intercellular communications via EVs contribute to establishing the appropriate tumor microenvironment toward cancer metastasis. To study the effect of EVs derived from GC cell lines on gene expression in the stomach fibroblasts, transcriptome analysis for the stomach fibroblasts with EVs derived from GC cell lines was performed.",Homo sapiens,The transcriptome profile of the stomach fibroblasts with high-metastatic or low-metastatic gastric cancer cell-derived extracellular vesicles.
